,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
264,dWLlfnYioMnLS1kNILhrvw,the-depot-cafe-frisco,The Depot Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/d_NcE-UkNiGcRd2HO_NMHQ/o.jpg,False,https://www.yelp.com/biz/the-depot-cafe-frisco?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,140,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.0,"{'latitude': 33.1507, 'longitude': -96.8268}",['delivery'],$,"{'address1': '6733 W Main St', 'address2': '', 'address3': '', 'city': 'Frisco', 'zip_code': '75034', 'country': 'US', 'state': 'TX', 'display_address': ['6733 W Main St', 'Frisco, TX 75034']}",+19723770707,(972) 377-0707,11751.684538226942
265,TNipgmOQj50Ec9kUN4ANgw,bennys-bagels-dallas-6,Benny's Bagels,https://s3-media3.fl.yelpcdn.com/bphoto/RpZ_pHcPmDztNMr6kit1AA/o.jpg,False,https://www.yelp.com/biz/bennys-bagels-dallas-6?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,34,"[{'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'kosher', 'title': 'Kosher'}]",3.5,"{'latitude': 32.9983711, 'longitude': -96.7841263}",['pickup'],$,"{'address1': '6911 Frankford Rd', 'address2': 'Ste 500', 'address3': '', 'city': 'Dallas', 'zip_code': '75252', 'country': 'US', 'state': 'TX', 'display_address': ['6911 Frankford Rd', 'Ste 500', 'Dallas, TX 75252']}",+14694445434,(469) 444-5434,7955.4408409225925
266,40-W54L5wyMy-grr4Q31mQ,vitality-bowls-frisco-starwood-frisco-2,Vitality Bowls - Frisco Starwood,https://s3-media1.fl.yelpcdn.com/bphoto/23-ESPQLCOHz73E8rXQOAA/o.jpg,False,https://www.yelp.com/biz/vitality-bowls-frisco-starwood-frisco-2?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,12,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'organic_stores', 'title': 'Organic Stores'}, {'alias': 'acaibowls', 'title': 'Acai Bowls'}]",4.5,"{'latitude': 33.11579, 'longitude': -96.83745}",[],$$,"{'address1': '5729 Lebanon Rd', 'address2': 'Ste 110', 'address3': None, 'city': 'Frisco', 'zip_code': '75034', 'country': 'US', 'state': 'TX', 'display_address': ['5729 Lebanon Rd', 'Ste 110', 'Frisco, TX 75034']}",+14692940448,(469) 294-0448,9648.291668753713
267,1KLl03kQJT8otvpUdRLwVA,turkish-cafe-and-lounge-plano,Turkish Cafe & Lounge,https://s3-media3.fl.yelpcdn.com/bphoto/brw2LZ4-mgVArSgUiBoo8g/o.jpg,False,https://www.yelp.com/biz/turkish-cafe-and-lounge-plano?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,456,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'turkish', 'title': 'Turkish'}, {'alias': 'hookah_bars', 'title': 'Hookah Bars'}]",2.5,"{'latitude': 33.0931715, 'longitude': -96.8046578}","['delivery', 'pickup']",$$,"{'address1': '8412 Preston Rd', 'address2': 'Ste 450 &  332', 'address3': '', 'city': 'Plano', 'zip_code': '75024', 'country': 'US', 'state': 'TX', 'display_address': ['8412 Preston Rd', 'Ste 450 &  332', 'Plano, TX 75024']}",+14693627181,(469) 362-7181,5728.306983152152
268,lw4TrDmna3Afv4bp7nRwCA,delish-bubble-tea-mckinney,Delish Bubble Tea,https://s3-media2.fl.yelpcdn.com/bphoto/5WBpDQiouVw1NsDnhJ8xXA/o.jpg,False,https://www.yelp.com/biz/delish-bubble-tea-mckinney?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,137,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.0,"{'latitude': 33.1291, 'longitude': -96.73236}",['delivery'],$,"{'address1': '8930 State Hwy 121', 'address2': 'Ste 564', 'address3': '', 'city': 'McKinney', 'zip_code': '75070', 'country': 'US', 'state': 'TX', 'display_address': ['8930 State Hwy 121', 'Ste 564', 'McKinney, TX 75070']}",+12143831555,(214) 383-1555,7463.085073808008
269,9uGkddgdswECP4LzNo0iEA,nekter-juice-bar-plano,Nekter Juice Bar,https://s3-media2.fl.yelpcdn.com/bphoto/Av6V0gWiNKaI9kGUd-ySmA/o.jpg,False,https://www.yelp.com/biz/nekter-juice-bar-plano?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,183,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'acaibowls', 'title': 'Acai Bowls'}]",4.0,"{'latitude': 33.0275046, 'longitude': -96.79274989}",[],$,"{'address1': '4901 West Park Blvd', 'address2': 'Ste 539A', 'address3': '', 'city': 'Plano', 'zip_code': '75093', 'country': 'US', 'state': 'TX', 'display_address': ['4901 West Park Blvd', 'Ste 539A', 'Plano, TX 75093']}",+19725965500,(972) 596-5500,5570.534441012243
270,yMxxZRtOcF1qvra5zAKESg,normas-cafe-frisco,Norma's Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/_Seu-KafvjznPvE3H8WCtw/o.jpg,False,https://www.yelp.com/biz/normas-cafe-frisco?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,322,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'southern', 'title': 'Southern'}]",4.0,"{'latitude': 33.1032916876703, 'longitude': -96.8123938143253}",['delivery'],$$,"{'address1': '8300 Gaylord Pkwy', 'address2': 'Ste 19', 'address3': '', 'city': 'Frisco', 'zip_code': '75034', 'country': 'US', 'state': 'TX', 'display_address': ['8300 Gaylord Pkwy', 'Ste 19', 'Frisco, TX 75034']}",+19727122233,(972) 712-2233,6968.1286399037135
271,cTXJ0802WT8dL0ZTzNU4zw,nestle-toll-house-cafe-by-chip-frisco-3,Nestle Toll House Cafe by Chip,https://s3-media2.fl.yelpcdn.com/bphoto/J6W0WCuTVNyzZmluQXLGVg/o.jpg,False,https://www.yelp.com/biz/nestle-toll-house-cafe-by-chip-frisco-3?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,6,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.0,"{'latitude': 33.108162, 'longitude': -96.828022}",['delivery'],,"{'address1': '3620 Star Blvd', 'address2': 'Ste 1200', 'address3': '', 'city': 'Frisco', 'zip_code': '75034', 'country': 'US', 'state': 'TX', 'display_address': ['3620 Star Blvd', 'Ste 1200', 'Frisco, TX 75034']}",+14699807887,(469) 980-7887,8464.282384473887
272,klo445r8i6S_2zItr01xZw,cindis-ny-deli-and-restaurant-dallas,Cindi's NY Deli & Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/X5bC7PEjGDyW7qvI5DXaAw/o.jpg,False,https://www.yelp.com/biz/cindis-ny-deli-and-restaurant-dallas?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,192,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 32.9775667985393, 'longitude': -96.7701916544922}","['delivery', 'pickup']",$$,"{'address1': '7522 Campbell Rd', 'address2': 'Ste 117', 'address3': '', 'city': 'Dallas', 'zip_code': '75248', 'country': 'US', 'state': 'TX', 'display_address': ['7522 Campbell Rd', 'Ste 117', 'Dallas, TX 75248']}",+19722480608,(972) 248-0608,9854.5588787727
273,SoOfd5PIWOgDcJlIMwZ9zQ,black-walnut-café-allen-5,Black Walnut Café,https://s3-media2.fl.yelpcdn.com/bphoto/2STxpKHxz-pC32RK-28eRA/o.jpg,False,https://www.yelp.com/biz/black-walnut-caf%C3%A9-allen-5?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,508,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'latitude': 33.129596653637, 'longitude': -96.6755463001648}",['delivery'],$$,"{'address1': '955 W Stacy Rd', 'address2': '', 'address3': '', 'city': 'Allen', 'zip_code': '75013', 'country': 'US', 'state': 'TX', 'display_address': ['955 W Stacy Rd', 'Allen, TX 75013']}",+19729083500,(972) 908-3500,10188.742623434448
274,a5k7rAYKAB2PvCdmhB5Hiw,berrynaked-plano-2,Berrynaked,https://s3-media1.fl.yelpcdn.com/bphoto/U3rjK_OXTtK7NDTvhqhvxg/o.jpg,False,https://www.yelp.com/biz/berrynaked-plano-2?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,39,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",4.0,"{'latitude': 33.0831121, 'longitude': -96.825385}",[],$$,"{'address1': '7800 Windrose Ave', 'address2': 'LH1-18', 'address3': '', 'city': 'Plano', 'zip_code': '75024', 'country': 'US', 'state': 'TX', 'display_address': ['7800 Windrose Ave', 'LH1-18', 'Plano, TX 75024']}",+12142420077,(214) 242-0077,7023.718118745181
275,kDn4C6MbeGdSAHN7yO9CMQ,bread-winners-cafe-and-bakery-plano-2,Bread Winners Cafe & Bakery,https://s3-media4.fl.yelpcdn.com/bphoto/1u2a3B08UIQWM5A2WZdxZg/o.jpg,False,https://www.yelp.com/biz/bread-winners-cafe-and-bakery-plano-2?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,644,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'newamerican', 'title': 'American (New)'}]",3.0,"{'latitude': 33.0519525793229, 'longitude': -96.7950540638931}",['delivery'],$$,"{'address1': '4021 Preston Rd', 'address2': '', 'address3': '', 'city': 'Plano', 'zip_code': '75093', 'country': 'US', 'state': 'TX', 'display_address': ['4021 Preston Rd', 'Plano, TX 75093']}",+19723129300,(972) 312-9300,4166.51013580581
276,CXt6MPmz9_Dp5cvQyY_t7w,maguires-dallas,Maguire's,https://s3-media3.fl.yelpcdn.com/bphoto/rKTg5IYF0ksKOZhExEK7RQ/o.jpg,False,https://www.yelp.com/biz/maguires-dallas?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,196,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 32.99026, 'longitude': -96.82809}",['delivery'],$$,"{'address1': '17552 Dallas Pkwy', 'address2': '', 'address3': '', 'city': 'Dallas', 'zip_code': '75287', 'country': 'US', 'state': 'TX', 'display_address': ['17552 Dallas Pkwy', 'Dallas, TX 75287']}",+19728180068,(972) 818-0068,10876.429984138273
277,-VXcf9CrjbEoY-nnl4ag0w,lavon-farms-plano,Lavon Farms,https://s3-media4.fl.yelpcdn.com/bphoto/Hu3qXZuDcEYwE3A4C1utfw/o.jpg,False,https://www.yelp.com/biz/lavon-farms-plano?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,14,"[{'alias': 'farmersmarket', 'title': 'Farmers Market'}]",4.5,"{'latitude': 33.04826, 'longitude': -96.683038}",[],$$,"{'address1': '3721 N Jupiter Rd', 'address2': '', 'address3': '', 'city': 'Plano', 'zip_code': '75074', 'country': 'US', 'state': 'TX', 'display_address': ['3721 N Jupiter Rd', 'Plano, TX 75074']}",+19724238080,(972) 423-8080,6795.876964844062
278,Fn5S1cabUWqZUzJbSYM0bg,drive-thru-ninja-plano,Drive Thru Ninja,,False,https://www.yelp.com/biz/drive-thru-ninja-plano?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,1,"[{'alias': 'cafes', 'title': 'Cafes'}]",1.0,"{'latitude': 33.0164204, 'longitude': -96.684807571164}",[],,"{'address1': '1145 Industrial Blvd', 'address2': 'Ste C', 'address3': '', 'city': 'Plano', 'zip_code': '75074', 'country': 'US', 'state': 'TX', 'display_address': ['1145 Industrial Blvd', 'Ste C', 'Plano, TX 75074']}",+19729990389,(972) 999-0389,8355.284694288724
279,w96PJcJHUGnczEepZjyLtw,rainbow-donuts-plano,Rainbow Donuts,https://s3-media1.fl.yelpcdn.com/bphoto/ybX2ZglnC9ReU3gAbwH9ow/o.jpg,False,https://www.yelp.com/biz/rainbow-donuts-plano?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,37,"[{'alias': 'donuts', 'title': 'Donuts'}]",4.5,"{'latitude': 33.0236549377441, 'longitude': -96.6987609863281}",[],$,"{'address1': '1730 K Ave', 'address2': '', 'address3': '', 'city': 'Plano', 'zip_code': '75074', 'country': 'US', 'state': 'TX', 'display_address': ['1730 K Ave', 'Plano, TX 75074']}",+19728813619,(972) 881-3619,6833.102160991571
280,SjIPAWmmhRMsbDVnGbU34Q,crú-a-wine-bar-plano-4,Crú - A Wine Bar,https://s3-media1.fl.yelpcdn.com/bphoto/W8P-M2PthLC9Xq5CTvBu0A/o.jpg,False,https://www.yelp.com/biz/cr%C3%BA-a-wine-bar-plano-4?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,166,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'latitude': 33.07608, 'longitude': -96.82177}",[],$$,"{'address1': '7201 Bishop Rd', 'address2': 'Ste E2', 'address3': '', 'city': 'Plano', 'zip_code': '75024', 'country': 'US', 'state': 'TX', 'display_address': ['7201 Bishop Rd', 'Ste E2', 'Plano, TX 75024']}",+19723129463,(972) 312-9463,6524.237353671441
281,ya3nYJICjkA0i-dtU3P8Xw,ninja-de-cream-frisco-2,Ninja De Cream,https://s3-media2.fl.yelpcdn.com/bphoto/nrMtfdBCCnGOgvugxumOUQ/o.jpg,False,https://www.yelp.com/biz/ninja-de-cream-frisco-2?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,97,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 33.111126, 'longitude': -96.80405}",['delivery'],,"{'address1': '9144 Prestmont Pl', 'address2': 'Ste 230', 'address3': '', 'city': 'Frisco', 'zip_code': '75035', 'country': 'US', 'state': 'TX', 'display_address': ['9144 Prestmont Pl', 'Ste 230', 'Frisco, TX 75035']}",+19722929500,(972) 292-9500,6981.959171631337
282,OUZ1DkJKPOxF8F9STbY8aw,watters-donuts-allen,Watters Donuts,https://s3-media1.fl.yelpcdn.com/bphoto/PlmSDHGL-tml0W2IAu3jZg/o.jpg,False,https://www.yelp.com/biz/watters-donuts-allen?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,43,"[{'alias': 'donuts', 'title': 'Donuts'}]",4.5,"{'latitude': 33.1292853814879, 'longitude': -96.6728771435997}",['delivery'],$,"{'address1': '913 W Stacy Rd', 'address2': 'Ste 140', 'address3': '', 'city': 'Allen', 'zip_code': '75013', 'country': 'US', 'state': 'TX', 'display_address': ['913 W Stacy Rd', 'Ste 140', 'Allen, TX 75013']}",+12143833739,(214) 383-3739,10342.724579378713
283,jR12q90hmxds-rT05Is3WA,starbucks-richardson-18,Starbucks,https://s3-media3.fl.yelpcdn.com/bphoto/FqK9qTJkXS9RakQtsfak-Q/o.jpg,False,https://www.yelp.com/biz/starbucks-richardson-18?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,5,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.5,"{'latitude': 32.97831, 'longitude': -96.748276}",[],,"{'address1': '800 W Campbell Rd', 'address2': None, 'address3': 'Student Services Bldg', 'city': 'Richardson', 'zip_code': '75080', 'country': 'US', 'state': 'TX', 'display_address': ['800 W Campbell Rd', 'Student Services Bldg', 'Richardson, TX 75080']}",+19728834410,(972) 883-4410,9653.859422220386
284,RrQcMesIU_97od3SXnO4pg,mcdonalds-plano-10,McDonald's,https://s3-media3.fl.yelpcdn.com/bphoto/wnfBpzNOyDuZBz8NkHMwgA/o.jpg,False,https://www.yelp.com/biz/mcdonalds-plano-10?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,25,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.0,"{'latitude': 33.10139, 'longitude': -96.7346}",[],$,"{'address1': '2205 Mcdermott Rd', 'address2': None, 'address3': None, 'city': 'Plano', 'zip_code': '75025', 'country': 'US', 'state': 'TX', 'display_address': ['2205 Mcdermott Rd', 'Plano, TX 75025']}",+19727470768,(972) 747-0768,4396.256285204932
285,hPivfo8k8lDnCI4JhdwULQ,kiosk-brazil-plano,Kiosk Brazil,https://s3-media3.fl.yelpcdn.com/bphoto/Gm4t-dN_vPre8gId09SH7g/o.jpg,False,https://www.yelp.com/biz/kiosk-brazil-plano?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,17,"[{'alias': 'grocery', 'title': 'Grocery'}]",4.5,"{'latitude': 33.04171, 'longitude': -96.713142}",[],$,"{'address1': '901 W Parker Rd', 'address2': 'Ste 147', 'address3': '', 'city': 'Plano', 'zip_code': '75023', 'country': 'US', 'state': 'TX', 'display_address': ['901 W Parker Rd', 'Ste 147', 'Plano, TX 75023']}",+14697379033,(469) 737-9033,4542.676827755095
286,4QNH8qHx6V6vaLH2wwCgfQ,starbucks-allen-5,Starbucks,https://s3-media1.fl.yelpcdn.com/bphoto/JIAzaGmYo38hgtwtqNYrzw/o.jpg,False,https://www.yelp.com/biz/starbucks-allen-5?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,79,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.5,"{'latitude': 33.101549, 'longitude': -96.683492}",['delivery'],$,"{'address1': '904 McDermott Dr', 'address2': 'Ste 204', 'address3': '', 'city': 'Allen', 'zip_code': '75013', 'country': 'US', 'state': 'TX', 'display_address': ['904 McDermott Dr', 'Ste 204', 'Allen, TX 75013']}",+19727273266,(972) 727-3266,7656.095215959483
287,IBRt-1jZ7pe-zpuprYNL0A,starbucks-richardson-9,Starbucks,https://s3-media3.fl.yelpcdn.com/bphoto/oGQRWNsF1yul3sJYReflhA/o.jpg,False,https://www.yelp.com/biz/starbucks-richardson-9?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,37,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 32.997911, 'longitude': -96.729814}",['delivery'],$,"{'address1': '710 Renner Rd', 'address2': 'Ste 220', 'address3': '', 'city': 'Richardson', 'zip_code': '75080', 'country': 'US', 'state': 'TX', 'display_address': ['710 Renner Rd', 'Ste 220', 'Richardson, TX 75080']}",+19727837665,(972) 783-7665,7774.394959119379
288,W5xgQQBtYJnt75Da8c0ZKg,5th-street-patio-cafe-frisco-3,5th Street Patio  Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/7r3DAdNdWtKHcUgn3eX7AA/o.jpg,False,https://www.yelp.com/biz/5th-street-patio-cafe-frisco-3?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,638,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 33.14778, 'longitude': -96.82495}",['delivery'],$,"{'address1': '8621 5th St', 'address2': '', 'address3': '', 'city': 'Frisco', 'zip_code': '75034', 'country': 'US', 'state': 'TX', 'display_address': ['8621 5th St', 'Frisco, TX 75034']}",+19723773483,(972) 377-3483,11364.396191824186
289,ExbeJO8Y2RjcCpOe8R_6oA,pie-tap-pizza-workshop-bar-plano,Pie Tap Pizza Workshop + Bar,https://s3-media3.fl.yelpcdn.com/bphoto/7gKQtl1-V3jx6v7elIL79Q/o.jpg,False,https://www.yelp.com/biz/pie-tap-pizza-workshop-bar-plano?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,236,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 33.0265202575936, 'longitude': -96.7902698692233}","['delivery', 'pickup']",$$,"{'address1': '1900 Preston Rd', 'address2': 'Ste 329', 'address3': '', 'city': 'Plano', 'zip_code': '75093', 'country': 'US', 'state': 'TX', 'display_address': ['1900 Preston Rd', 'Ste 329', 'Plano, TX 75093']}",+14696065272,(469) 606-5272,5504.895947347036
290,K2i4q7OgyfJYV-PSqxGQuw,sugarless-delite-richardson,Sugarless deLite,https://s3-media1.fl.yelpcdn.com/bphoto/ut5f5ZIs2rTact8FCG-6eA/o.jpg,False,https://www.yelp.com/biz/sugarless-delite-richardson?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,162,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'healthmarkets', 'title': 'Health Markets'}]",4.5,"{'latitude': 32.9780051, 'longitude': -96.7657865}",['delivery'],$$,"{'address1': '1389 W Campbell Rd', 'address2': '', 'address3': '', 'city': 'Richardson', 'zip_code': '75080', 'country': 'US', 'state': 'TX', 'display_address': ['1389 W Campbell Rd', 'Richardson, TX 75080']}",+19726442000,(972) 644-2000,9782.11742203885
291,ZI6cPmsv9rgyxs-MJjeK7Q,buttermilk-sky-pie-frisco,Buttermilk Sky Pie,https://s3-media2.fl.yelpcdn.com/bphoto/IhDAfHsaoVgcXuHDalmdDg/o.jpg,False,https://www.yelp.com/biz/buttermilk-sky-pie-frisco?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,57,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",4.0,"{'latitude': 33.1224153767787, 'longitude': -96.8234599381685}","['delivery', 'pickup']",,"{'address1': '5355 Dallas Pkwy', 'address2': 'Ste 610', 'address3': None, 'city': 'Frisco', 'zip_code': '75034', 'country': 'US', 'state': 'TX', 'display_address': ['5355 Dallas Pkwy', 'Ste 610', 'Frisco, TX 75034']}",+19727043287,(972) 704-3287,9143.443412988638
292,MA2VZaZMYe8S9boD2Qm9gg,sams-club-plano-10,Sam's Club,https://s3-media2.fl.yelpcdn.com/bphoto/6cWGGXI8GVCOLQFn9sVvEg/o.jpg,False,https://www.yelp.com/biz/sams-club-plano-10?adjust_creative=aefy5ZBpOJ4G3GWKcNB2Sg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=aefy5ZBpOJ4G3GWKcNB2Sg,48,"[{'alias': 'deptstores', 'title': 'Department Stores'}, {'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'wholesale_stores', 'title': 'Wholesale Stores'}]",3.5,"{'latitude': 33.0556928136484, 'longitude': -96.6912279384671}",[],$$,"{'address1': '1200 E. Spring Creek Pkwy.', 'address2': '', 'address3': '', 'city': 'Plano', 'zip_code': '75074', 'country': 'US', 'state': 'TX', 'display_address': ['1200 E. Spring Creek Pkwy.', 'Plano, TX 75074']}",+19725168520,(972) 516-8520,5864.134467786742
